month,supplier,bnf_name,bnf_code,total_items,total_cost
2017-07-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.12906
2017-07-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,263.1801
2017-07-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,12,372.40524000000005
2017-07-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,15,3631.27851
2017-07-01,Vision,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,5,1140.95012
2017-07-01,EMIS,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,12.72483
2017-07-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,29,657.3595099999999
2017-07-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,90,497.24279
2017-07-01,Vision,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,2,767.2117499999999
2017-07-01,Microtest,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,33.17953
2017-07-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,11,212.56183
2017-07-01,EMIS,Botox_Inj 100u Vl,0409030B0BCAAAE,1,127.86449
2017-07-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,252.44585
2017-07-01,Vision,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,2,333.10162
2017-07-01,TPP,Tysabri_I/V Inf 300mg/15ml Vl,0802040W0BBAAAA,1,1045.50354
2017-07-01,TPP,Cefuroxime Sod_Inj 250mg Vl,0501021J0AAAAAA,2,195.03773
2017-07-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,541.61184
2017-07-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,138.79441
2017-07-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,21,1323.79686
2017-07-01,EMIS,Pamidronate Disod_I/V Inf 3mg/ml 10ml Vl,0606020P0AAAJAJ,1,110.40886
2017-07-01,EMIS,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,2,64.78974
2017-07-01,TPP,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,2,447.45799999999997
2017-07-01,Vision,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,204.99343
2017-07-01,Vision,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,27.31367
2017-07-01,EMIS,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,4,66.55828
2017-07-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,9,499.72742
2017-07-01,TPP,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,52.472
2017-07-01,Vision,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,4,1413.51661
2017-07-01,EMIS,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,25,1267.7224099999999
2017-07-01,EMIS,Piperacillin/Tazobactam_Inj 2g/0.25g Vl,0501014S0AAAAAA,1,120.75275
2017-07-01,TPP,Efavirenz_Tab 600mg,0503010D0AAADAD,1,14.08312
2017-07-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,9,2886.04473
2017-07-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,4,1203.67822
2017-07-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,55.5252
2017-07-01,TPP,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,3,80.62329
2017-07-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,8,489.17309
2017-07-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,43,1949.1225999999997
2017-07-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,4,281.20463
2017-07-01,TPP,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,10.15274
2017-07-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,9,163.46589000000003
2017-07-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,2,55.89844
2017-07-01,Microtest,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,177.46833
2017-08-01,Microtest,Inflectra_Inf 100mg Vl,1001030T0BDAAAA,1,349.45553
2017-08-01,TPP,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,2,91.30986
2017-08-01,Microtest,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,195.24143
2017-08-01,EMIS,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,7,96.39163
2017-08-01,TPP,Nutricia_preOp Liq,090402000BBQFA0,1,122.03899
2017-08-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,38.59678
2017-08-01,Vision,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,8,228.27448
2017-08-01,EMIS,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,2.78825
2017-08-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,20,772.4919500000001
2017-08-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,105,610.8396700000001
2017-08-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,32,1767.0504799999999
2017-08-01,TPP,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,538.94875
2017-08-01,TPP,Cefuroxime Sod_Inj 1.5g Vl,0501021J0AAACAC,1,26.10544
2017-08-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,11,469.46925999999996
2017-08-01,TPP,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,4,359.22673
2017-08-01,EMIS,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,35,1835.30483
2017-08-01,TPP,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,14,1224.71427
2017-08-01,Vision,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,2,55.2521
2017-08-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,17,1363.3406599999998
2017-08-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,9,53.39563
2017-08-01,EMIS,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,5,1566.69939
2017-08-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,33.02479
2017-08-01,Vision,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,529.60159
2017-08-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,630.96969
2017-08-01,EMIS,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,196,20306.319310000006
2017-08-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,40,2382.32831
2017-08-01,Vision,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,10.22577
2017-08-01,Vision,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,3,1060.2195
2017-08-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,18,727.02939
2017-08-01,Vision,Nutricia_preOp Liq,090402000BBQFA0,2,8.74098
2017-08-01,EMIS,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,3,121.58085
2017-08-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,4,104.59263000000001
2017-08-01,EMIS,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,140.37813
2017-08-01,Microtest,Botox_Inj 100u Vl,0409030B0BCAAAE,2,255.77357
2017-08-01,EMIS,Botox_Inj 100u Vl,0409030B0BCAAAE,1,127.87439
2017-08-01,Vision,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,8,121.87419
2017-08-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,22,3014.67307
2017-08-01,EMIS,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,4,345.74354
2017-08-01,EMIS,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,1,255.74877
2017-08-01,EMIS,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,52.47606
2017-08-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,46,2774.3386600000003
2017-08-01,Vision,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,2,37.30158
2017-08-01,TPP,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,10,51.18734999999999
2017-08-01,Vision,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,3,28.71
2017-08-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,10,1727.9549299999999
2017-08-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.14153
2017-08-01,EMIS,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,7,2165.5312999999996
2017-08-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,90.69033
2017-08-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,39,2985.9047800000003
2017-08-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,670.38138
2017-08-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,526.40094
2017-08-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,5,694.02575
2017-08-01,Vision,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,3.2385
2017-08-01,Microtest,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,222.0808
2017-08-01,Vision,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,1,344.21842
2017-08-01,Vision,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,399.77272
2017-08-01,TPP,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,1,513.54557
2017-08-01,Vision,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,1,13.06817
2017-08-01,Vision,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,3,4.49689
2017-08-01,EMIS,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,40.19711
2017-08-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,5,64.53586
2017-08-01,TPP,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,263.20047
2017-08-01,EMIS,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,507.90881
2017-08-01,TPP,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,166.5513
2017-08-01,TPP,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,280.74387
2017-08-01,TPP,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,96,9753.348840000002
2017-08-01,TPP,Tazocin_I/V Inf 4.5g Vl,0501014S0BBABAB,1,210.561
2017-08-01,EMIS,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,97.53289000000001
2017-08-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,14,156.42862
2017-08-01,Vision,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,4,582.97915
2017-08-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,5,149.1319
2017-08-01,Microtest,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,386.52382
2017-08-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,410.03098
2017-08-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,93,552.00226
2017-08-01,TPP,Piperacillin/Tazobactam_Inj 2g/0.25g Vl,0501014S0AAAAAA,2,241.52418
2017-08-01,TPP,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,8,2226.99647
2017-08-01,Vision,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,2,704.2592199999999
2017-08-01,EMIS,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,27.49336
2017-08-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,2,9.36661
2017-08-01,TPP,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,5,2699.88455
2017-08-01,TPP,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,20.70924
2017-08-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,26,609.74893
2017-08-01,TPP,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,2,2.26042
2017-08-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,6,48.56187
2017-08-01,Vision,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,2,88.6671
2017-08-01,EMIS,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,2,25.35281
2017-08-01,TPP,Cubicin_I/V Inf 350mg Vl (Dry),0501070Y0BBAAAA,1,803.15978
2017-08-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,4,167.73309
2017-08-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,11,416.75521000000003
2017-08-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,13,3946.2131
2017-08-01,EMIS,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,95.27974
2017-08-01,Vision,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,122.42761
2017-08-01,Vision,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,1,249.83935
2017-08-01,EMIS,Ondemet_Tab 8mg,0406000S0BCADAC,1,201.20637
2017-08-01,Vision,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,9,929.1226800000001
2017-08-01,TPP,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,11,1301.806
2017-08-01,EMIS,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,42,6247.452910000001
2017-08-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,22,490.10978000000006
2017-08-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,8,1884.7777500000002
2017-08-01,EMIS,Calc Folinate_Inj 10mg/ml 10ml Vl,0801000I0AAATAT,1,138.80515
2017-08-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,28.12715
2017-08-01,TPP,Ondemet_Tab 8mg,0406000S0BCADAC,1,100.60939
2017-08-01,Vision,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,24,175.10696000000002
2017-08-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,8,758.0300299999999
2017-08-01,Vision,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,29.29767
2017-08-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,55.5295
2017-08-01,Vision,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,29.42406
2017-08-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl,1501010F0BBAAAB,1,113.60649
2017-08-01,Microtest,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,13.12684
2017-08-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,2,1312.44904
2017-08-01,EMIS,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,31.79594
2017-09-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,4,167.92088
2017-09-01,TPP,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,106,10954.321600000003
2017-09-01,EMIS,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,11,272.02462
2017-09-01,Vision,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,24.86262
2017-09-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,4,105.65951999999999
2017-09-01,TPP,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,8,1794.19888
2017-09-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,129.25403
2017-09-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,17,322.74487
2017-09-01,TPP,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,166.73789
2017-09-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,33,2760.06009
2017-09-01,Microtest,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,49.13334
2017-09-01,Microtest,Botox_Inj 100u Vl,0409030B0BCAAAE,1,128.03005
2017-09-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,15,1397.04191
2017-09-01,Vision,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,3,68.24539
2017-09-01,EMIS,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,109.06022
2017-09-01,TPP,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,1,134.32903
2017-09-01,TPP,Botox_Inj 100u Vl,0409030B0BCAAAE,3,869.12307
2017-09-01,Vision,Nutricia_preOp Liq,090402000BBQFA0,1,4.37537
2017-09-01,EMIS,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,6.37623
2017-09-01,TPP,Zoledronic Acid_I/VInf 50mcg/ml 100ml Vl,0606020V0AAAFAF,1,234.90903
2017-09-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,10,337.28009999999995
2017-09-01,TPP,Nutricia_preOp Liq,090402000BBQFA0,1,43.64215
2017-09-01,Vision,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,2,410.4779
2017-09-01,EMIS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,709.86504
2017-09-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,38,2709.68628
2017-09-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,546.99064
2017-09-01,EMIS,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,7,185.08797
2017-09-01,TPP,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,2,114.94973
2017-09-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,33.35998
2017-09-01,EMIS,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,33,1526.7028599999999
2017-09-01,TPP,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,94.03404
2017-09-01,Vision,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,3,110.60309000000001
2017-09-01,TPP,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,2,4103.58317
2017-09-01,Vision,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,4.45874
2017-09-01,TPP,Ondemet_Tab 8mg,0406000S0BCADAC,1,151.07693
2017-09-01,EMIS,Ondemet_Tab 8mg,0406000S0BCADAC,1,141.10781
2017-09-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,7,871.5922700000001
2017-09-01,TPP,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,111.15859
2017-09-01,Vision,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,1,124.25065
2017-09-01,EMIS,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,1,1.50064
2017-09-01,EMIS,Levofloxacin_I/V Inf 5mg/ml 100ml Bag,0501120X0AAADAD,1,18.71294
2017-09-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.32204
2017-09-01,Vision,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,9,308.24104
2017-09-01,Microtest,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,7.16973
2017-09-01,Vision,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,7,233.59392000000003
2017-09-01,TPP,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,3,515.7690799999999
2017-09-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,4,130.62718
2017-09-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,25,977.96902
2017-09-01,EMIS,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,197,20130.957889999998
2017-09-01,Vision,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,5,1533.15204
2017-09-01,EMIS,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,3,211.70168
2017-09-01,EMIS,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,10.16488
2017-09-01,Vision,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.67165
2017-09-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,2,57.08242
2017-09-01,Vision,Levobupivac HCl_Inj 5mg/ml 10ml Amp,1502010V0AAABAB,2,3.00128
2017-09-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,161.32204
2017-09-01,EMIS,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,45,7142.83098
2017-09-01,Vision,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,5,1175.8393099999998
2017-09-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,329.53278
2017-09-01,Microtest,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,2,6.48426
2017-09-01,TPP,Myozyme_I/V Inf 50mg Vl (Dry),0908010AHBBAAAA,1,1319.31668
2017-09-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,39,2543.10233
2017-09-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,22,1339.90548
2017-09-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,29,577.19573
2017-09-01,TPP,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,2,272.62272
2017-09-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,7,1319.40034
2017-09-01,Microtest,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,2,66.43827
2017-09-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,45,2277.4690499999997
2017-09-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,553.65017
2017-09-01,Vision,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,4,7.98986
2017-09-01,Vision,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,1,1722.97058
2017-09-01,TPP,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,252.74809
2017-09-01,Vision,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,530.1944
2017-09-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl,1501010F0BBAAAB,3,341.2013
2017-09-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,18,4008.0955399999993
2017-09-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,3,250.34402999999998
2017-09-01,Vision,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,19,117.26749999999998
2017-09-01,EMIS,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,5,1613.05085
2017-09-01,TPP,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,5,17.847360000000002
2017-09-01,TPP,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,6.48425
2017-09-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,8,4243.269630000001
2017-09-01,Vision,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,4,1042.64308
2017-09-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,11,75.72421
2017-09-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,8,104.35358
2017-09-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,8,94.6377
2017-09-01,Microtest,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,2,82.92132
2017-09-01,EMIS,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,35.02736
2017-09-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,78,489.2858
2017-09-01,TPP,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,8,834.18865
2017-09-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,33.21913
2017-09-01,TPP,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,1,1.30611
2017-09-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,98,607.3593899999998
2017-09-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,12,162.62731
2017-09-01,TPP,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,18,2203.3123699999996
2017-09-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,9,363.93409
2017-09-01,Vision,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,760.48677
2017-09-01,Vision,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,10,15.00641
2017-09-01,TPP,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,2,54.34241
2017-09-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,15,746.44066
2017-09-01,Vision,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,89.70623
2017-09-01,TPP,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,1,13.81459
