bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count
0409030B0AAAHAH,Botulinum toxin type A 300unit powder for solution for injection vials,18539511000001101,Powder for solution for injection,Discrete,1,vial,vial,300,unit,,,1
0409030B0BBAAAA,Dysport 500unit powder for solution for injection vials,323266005,Powder for solution for injection,Discrete,1,vial,vial,500,unit,,,1
0409030B0BBABAA,Dysport 300unit powder for solution for injection vials,18539511000001101,Powder for solution for injection,Discrete,1,vial,vial,300,unit,,,1
0409030B0BCAAAE,Botox 100unit powder for solution for injection vials,10226111000001106,Powder for solution for injection,Discrete,1,vial,vial,100,unit,,,1
0409030B0BCABAD,Botox 50unit powder for solution for injection vials,10190611000001108,Powder for solution for injection,Discrete,1,vial,vial,50,unit,,,1
0409030B0BCACAG,Botox 200unit powder for solution for injection vials,16592811000001105,Powder for solution for injection,Discrete,1,vial,vial,200,unit,,,1
0409030B0BDAAAD,Vistabel 50unit powder for solution for injection vials,10190611000001108,Powder for solution for injection,Discrete,1,vial,vial,50,unit,,,1
0409030B0BEAAAE,Xeomin 100unit powder for solution for injection vials,10226111000001106,Powder for solution for injection,Discrete,1,vial,vial,100,unit,,,1
0409030B0BEABAD,Xeomin 50unit powder for solution for injection vials,10190611000001108,Powder for solution for injection,Discrete,1,vial,vial,50,unit,,,1
0409030B0BEACAG,Xeomin 200unit powder for solution for injection vials,16592811000001105,Powder for solution for injection,Discrete,1,vial,vial,200,unit,,,1
0409030B0BFAAAF,Azzalure 125unit powder for solution for injection vials,15773811000001106,Powder for solution for injection,Discrete,1,vial,vial,125,unit,,,1
0409030B0BGAAAD,Bocouture 50unit powder for solution for injection vials,10190611000001108,Powder for solution for injection,Discrete,1,vial,vial,50,unit,,,1
0409030B0BGABAE,Bocouture 100unit powder for solution for injection vials,10226111000001106,Powder for solution for injection,Discrete,1,vial,vial,100,unit,,,1
0409030C0AAAAAA,Tetrabenazine 25mg tablets,323264008,Tablet,Discrete,1,tablet,tablet,25,mg,,,1
0409030C0AAAGAG,Tetrabenazine 50mg/5ml oral suspension,8725511000001102,Oral suspension,Continuous,,,,10,mg,1,ml,1
0409030C0AAAHAH,Tetrabenazine 75mg/5ml oral suspension,13302911000001107,Oral suspension,Continuous,,,,15,mg,1,ml,1
0409030C0AAAJAJ,Tetrabenazine 5mg/5ml oral suspension,13302711000001105,Oral suspension,Continuous,,,,1,mg,1,ml,1
0409030C0AAAKAK,Tetrabenazine 62.5mg/5ml oral suspension,13302811000001102,Oral suspension,Continuous,,,,12.5,mg,1,ml,1
0409030C0AAALAL,Tetrabenazine 31.25mg/5ml oral suspension,13302611000001101,Oral suspension,Continuous,,,,6.25,mg,1,ml,1
0409030C0AAAMAM,Tetrabenazine 10mg/5ml oral suspension,13302411000001104,Oral suspension,Continuous,,,,2,mg,1,ml,1
0409030C0AAANAN,Tetrabenazine 6.25mg/5ml oral suspension,8725411000001101,Oral suspension,Continuous,,,,1.25,mg,1,ml,1
0409030C0AAAPAP,Tetrabenazine 2.5mg/5ml oral suspension,13302511000001100,Oral suspension,Continuous,,,,500,microgram,1,ml,1
0409030C0AAAQAQ,Tetrabenazine 12.5mg tablets,14742911000001102,Tablet,Discrete,1,tablet,tablet,12.5,mg,,,1
0409030C0AAARAR,Tetrabenazine 25mg/5ml oral suspension,8725611000001103,Oral suspension,Continuous,,,,5,mg,1,ml,1
0409030C0AAASAS,Tetrabenazine 12.5mg/5ml oral suspension,8725711000001107,Oral suspension,Continuous,,,,2.5,mg,1,ml,1
0409030C0BCAAAA,Xenazine 25 tablets,323264008,Tablet,Discrete,1,tablet,tablet,25,mg,,,1
0409030C0BDAAAA,Tetmodis 25mg tablets,323264008,Tablet,Discrete,1,tablet,tablet,25,mg,,,1
0409030C0BEAAAA,Revocon 25mg tablets,323264008,Tablet,Discrete,1,tablet,tablet,25,mg,,,1
0409030C0BFAAAA,Tardiben 25mg tablets,323264008,Tablet,Discrete,1,tablet,tablet,25,mg,,,1
0409030P0AAAAAA,Piracetam 333.3mg/ml oral solution sugar free,323004004,Oral solution,Continuous,,,,333.3,mg,1,ml,1
0409030P0AAABAB,Piracetam 800mg tablets,323002000,Tablet,Discrete,1,tablet,tablet,800,mg,,,1
0409030P0AAACAC,Piracetam 1.2g tablets,323003005,Tablet,Discrete,1,tablet,tablet,1.2,gram,,,1
0409030P0BBAAAA,Nootropil 33% oral solution,323004004,Oral solution,Continuous,,,,333.3,mg,1,ml,1
0409030P0BBABAB,Nootropil 800mg tablets,323002000,Tablet,Discrete,1,tablet,tablet,800,mg,,,1
0409030P0BBACAC,Nootropil 1200mg tablets,323003005,Tablet,Discrete,1,tablet,tablet,1.2,gram,,,1
0409030R0AAAAAA,Riluzole 50mg tablets,323361003,Tablet,Discrete,1,tablet,tablet,50,mg,,,1
0409030R0AAABAB,Riluzole 50mg oral powder sachets,16037211000001103,Powder,Discrete,1,sachet,sachet,50,mg,,,1
0409030R0AAACAC,Riluzole 50mg/5ml oral solution,15452211000001108,Oral solution,Continuous,,,,10,mg,1,ml,1
0409030R0AAACAC,Riluzole 50mg/5ml oral suspension,15452311000001100,Oral suspension,Continuous,,,,10,mg,1,ml,1
0409030R0AAADAD,Riluzole 25mg/5ml oral suspension sugar free,31002611000001107,Oral suspension,Discrete,5,ml,spoonful,5,mg,1,ml,1
0409030R0BBAAAA,Rilutek 50mg tablets,323361003,Tablet,Discrete,1,tablet,tablet,50,mg,,,1
0409030R0BCAAAD,Teglutik 5mg/1ml oral suspension,31002611000001107,Oral suspension,Discrete,5,ml,spoonful,5,mg,1,ml,1
0409030S0AAAAAA,Tafamidis 20mg capsules,22155011000001108,Capsule,Discrete,1,capsule,capsule,20,mg,,,1
0409030S0BBAAAA,Vyndaqel 20mg capsules,22155011000001108,Capsule,Discrete,1,capsule,capsule,20,mg,,,1
0410010A0AAAAAA,Acamprosate 333mg gastro-resistant tablets,323342002,Gastro-resistant tablet,Discrete,1,tablet,tablet,333,mg,,,1
0410010A0BBAAAA,Campral EC 333mg tablets,323342002,Gastro-resistant tablet,Discrete,1,tablet,tablet,333,mg,,,1
0410010B0AAAAAA,Disulfiram 200mg tablets,323278009,Tablet,Discrete,1,tablet,tablet,200,mg,,,1
0410010B0AAAEAE,Disulfiram 500mg tablets,386090004,Tablet,Discrete,1,tablet,tablet,500,mg,,,1
0410010B0BBAAAA,Antabuse 200mg tablets,323278009,Tablet,Discrete,1,tablet,tablet,200,mg,,,1
0410010B0BCABAE,Esperal 500mg tablets,386090004,Tablet,Discrete,1,tablet,tablet,500,mg,,,1
0410010D0AAAAAA,Nalmefene 18mg tablets,22403411000001107,Tablet,Discrete,1,tablet,tablet,18,mg,,,1
0410010D0BBAAAA,Selincro 18mg tablets,22403411000001107,Tablet,Discrete,1,tablet,tablet,18,mg,,,1
0410020A0AAAAAA,Bupropion 150mg modified-release tablets,323346004,Modified-release tablet,Discrete,1,tablet,tablet,150,mg,,,1
0410020A0BBAAAA,Zyban 150mg modified-release tablets,323346004,Modified-release tablet,Discrete,1,tablet,tablet,150,mg,,,1
0410020B0AAANAN,Nicotine 500micrograms/dose nasal spray,323319009,Spray,Discrete,1,actuation,actuation,500,microgram,1,actuation,1
0410020B0AAAPAP,Nicotine 7mg/24hours transdermal patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0AAAQAQ,Nicotine 14mg/24hours transdermal patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0AAARAR,Nicotine 21mg/24hours transdermal patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0AAASAS,Nicotine 5mg/16hours transdermal patches,323298004,Transdermal patch,Discrete,1,patch,patch,5,mg,16,hour,1
0410020B0AAATAT,Nicotine 10mg/16hours transdermal patches,323299007,Transdermal patch,Discrete,1,patch,patch,10,mg,16,hour,1
0410020B0AAAUAU,Nicotine 15mg/16hours transdermal patches,323300004,Transdermal patch,Discrete,1,patch,patch,15,mg,16,hour,1
0410020B0AAAVAV,Nicotine 10mg inhalation cartridges with device,3501611000001105,Inhalation vapour,Discrete,1,cartridge,cartridge,10,mg,,,1
0410020B0AAAWAW,Nicotine 2mg sublingual tablets sugar free,323332004,Sublingual tablet,Discrete,1,tablet,tablet,2,mg,,,1
0410020B0AAAYAY,Nicotine 2mg lozenges sugar free,3505611000001108,Lozenge,Discrete,1,lozenge,lozenge,2,mg,,,1
0410020B0AAAZAZ,Nicotine 4mg lozenges sugar free,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0AABGBG,Nicotine 2mg lozenges sugar free,3505611000001108,Lozenge,Discrete,1,lozenge,lozenge,2,mg,,,1
0410020B0AABHBH,Nicotine 4mg lozenges sugar free,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0AABKBK,Nicotine 2mg medicated chewing gum sugar free,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0AABLBL,Nicotine 4mg medicated chewing gum sugar free,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0AABPBP,Nicotine 1.5mg lozenges sugar free,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0AABRBR,Nicotine 25mg/16hours transdermal patches,14984411000001104,Transdermal patch,Discrete,1,patch,patch,25,mg,16,hour,1
0410020B0AABUBU,Nicotine 15mg/16 hours transdermal patches and Nicotine 2mg medicated chewing gum sugar free,16549011000001100,Not applicable,Not applicable,,,,,,,,
0410020B0AABWBW,Nicotine 1mg/dose oromucosal spray sugar free,18562311000001106,Spray,Discrete,1,actuation,actuation,1,mg,1,actuation,1
0410020B0AABZBZ,Nicotine 15mg inhalation cartridges with device,19482211000001108,Inhalation vapour,Discrete,1,cartridge,cartridge,15,mg,,,1
0410020B0AACACA,Nicotine 2.5mg orodispersible films sugar free,22787211000001107,Orodispersible film,Discrete,1,film,film,2.5,mg,,,1
0410020B0AACCCC,Nicotine 6mg medicated chewing gum sugar free,30781011000001101,Medicated chewing-gum,Discrete,1,piece,piece,6,mg,,,1
0410020B0BBAAAA,Nicorette Original 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBABAB,Nicorette Original 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBACAS,Nicorette 5mg patches,323298004,Transdermal patch,Discrete,1,patch,patch,5,mg,16,hour,1
0410020B0BBADAT,Nicorette 10mg patches,323299007,Transdermal patch,Discrete,1,patch,patch,10,mg,16,hour,1
0410020B0BBAEAU,Nicorette 15mg patches,323300004,Transdermal patch,Discrete,1,patch,patch,15,mg,16,hour,1
0410020B0BBAFAN,Nicorette 500micrograms/dose nasal spray,323319009,Spray,Discrete,1,actuation,actuation,500,microgram,1,actuation,1
0410020B0BBAGAV,Nicorette 10mg Inhalator,3501611000001105,Inhalation vapour,Discrete,1,cartridge,cartridge,10,mg,,,1
0410020B0BBAHAW,Nicorette Microtab 2mg sublingual tablets,323332004,Sublingual tablet,Discrete,1,tablet,tablet,2,mg,,,1
0410020B0BBAIBD,Nicorette Mint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBAJBA,Nicorette Mint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBAKBB,Nicorette Citrus 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBALBE,Nicorette Citrus 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBAPBK,Nicorette Freshmint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBAQBL,Nicorette Freshmint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBARBM,Nicorette Fruitfusion 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBASBN,Nicorette Fruitfusion 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBATAT,Nicorette invisi 10mg/16hours patches,323299007,Transdermal patch,Discrete,1,patch,patch,10,mg,16,hour,1
0410020B0BBAUAU,Nicorette invisi 15mg/16hours patches,323300004,Transdermal patch,Discrete,1,patch,patch,15,mg,16,hour,1
0410020B0BBAVBR,Nicorette invisi 25mg/16hours patches,14984411000001104,Transdermal patch,Discrete,1,patch,patch,25,mg,16,hour,1
0410020B0BBAWBS,Nicorette Icy White 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BBAXBT,Nicorette Icy White 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BBAYBU,Nicorette combi 15mg transdermal patches + 2mg medicated gum,16549011000001100,Not applicable,Not applicable,,,,,,,,
0410020B0BBAZBW,Nicorette QuickMist 1mg/dose mouthspray,18562311000001106,Spray,Discrete,1,actuation,actuation,1,mg,1,actuation,1
0410020B0BBBABZ,Nicorette 15mg Inhalator,19482211000001108,Inhalation vapour,Discrete,1,cartridge,cartridge,15,mg,,,1
0410020B0BBBBAY,Nicorette Cools 2mg lozenges,3505611000001108,Lozenge,Discrete,1,lozenge,lozenge,2,mg,,,1
0410020B0BBBCAZ,Nicorette Cools 4mg lozenges,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0BBBDCC,Nicorette Fruitfusion 6mg medicated chewing gum,30781011000001101,Medicated chewing-gum,Discrete,1,piece,piece,6,mg,,,1
0410020B0BCAAAP,Nicotinell TTS 10 patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BCABAQ,Nicotinell TTS 20 patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BCACAR,Nicotinell TTS 30 patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BCAEBA,Nicotinell Mint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCAFBC,Nicotinell Fruit 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCAGBD,Nicotinell Mint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BCAHBF,Nicotinell Fruit 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BCAIBI,Nicotinell Liquorice 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCAJBJ,Nicotinell Liquorice 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BCALAA,Nicotinell Classic 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCAMAB,Nicotinell Classic 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BCANBX,Nicotinell Icemint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BCAPBY,Nicotinell Icemint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCAQBA,Nicotinell Support Icemint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BCARBD,Nicotinell Support Icemint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BDAAAR,NiQuitin 21mg patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BDABAQ,NiQuitin 14mg patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BDACAP,NiQuitin 7mg patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BDADAR,NiQuitin Clear 21mg patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BDAEAQ,NiQuitin Clear 14mg patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BDAFAP,NiQuitin Clear 7mg patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BDAGAY,NiQuitin 2mg lozenges original menthol mint,3505611000001108,Lozenge,Discrete,1,lozenge,lozenge,2,mg,,,1
0410020B0BDAHAZ,NiQuitin 4mg lozenges original menthol mint,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0BDAIBA,NiQuitin Fresh Mint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BDAJBD,NiQuitin Fresh Mint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BDAKBG,NiQuitin Mint 2mg lozenges,3505611000001108,Lozenge,Discrete,1,lozenge,lozenge,2,mg,,,1
0410020B0BDALBH,NiQuitin Mint 4mg lozenges,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0BDAMBH,NiQuitin Pre-Quit Mint 4mg lozenges,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0BDANBH,NiQuitin Minis Mint 4mg lozenges,3506011000001105,Lozenge,Discrete,1,lozenge,lozenge,4,mg,,,1
0410020B0BDAPBP,NiQuitin Minis Mint 1.5mg lozenges,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0BDAQBV,NiQuitin Minis Cherry 1.5mg lozenges,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0BDARAR,NiQuitin Pre-Quit Clear 21mg patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BDASCA,NiQuitin Strips Mint 2.5mg oral films,22787211000001107,Orodispersible film,Discrete,1,film,film,2.5,mg,,,1
0410020B0BDATCB,NiQuitin Minis Orange 1.5mg lozenges,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0BHACAR,Boots Nicotine 21mg/24hours patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BHADAQ,Boots Nicotine 14mg/24hours patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BHAEAP,Boots NRT 7mg/24hours patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BHAFBD,Boots Nicotine 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BHAGBA,Boots Nicotine 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BHAHAW,Boots NicAssist 2mg sublingual tablets,323332004,Sublingual tablet,Discrete,1,tablet,tablet,2,mg,,,1
0410020B0BHAIBA,Boots NicAssist Minty Fresh 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BHAJBD,Boots NicAssist Minty Fresh 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BHAKAS,Boots NicAssist 5mg patches,323298004,Transdermal patch,Discrete,1,patch,patch,5,mg,16,hour,1
0410020B0BHALAT,Boots NicAssist 10mg patches,323299007,Transdermal patch,Discrete,1,patch,patch,10,mg,16,hour,1
0410020B0BHAMAU,Boots NicAssist 15mg patches,323300004,Transdermal patch,Discrete,1,patch,patch,15,mg,16,hour,1
0410020B0BHANAV,Boots NicAssist 10mg Inhalator,3501611000001105,Inhalation vapour,Discrete,1,cartridge,cartridge,10,mg,,,1
0410020B0BHAQBA,Boots NicAssist Fruit Fresh 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BHARBD,Boots NicAssist Fruit Fresh 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BHASAN,Boots NicAssist 10mg/ml nasal spray,323319009,Spray,Discrete,1,actuation,actuation,500,microgram,1,actuation,1
0410020B0BHATAT,Boots NicAssist Translucent 10mg/16hours patches,323299007,Transdermal patch,Discrete,1,patch,patch,10,mg,16,hour,1
0410020B0BHAUBZ,Boots NicAssist 15mg Inhalator,19482211000001108,Inhalation vapour,Discrete,1,cartridge,cartridge,15,mg,,,1
0410020B0BHAVAU,Boots NicAssist Translucent 15mg/16hours patches,323300004,Transdermal patch,Discrete,1,patch,patch,15,mg,16,hour,1
0410020B0BHAWBR,Boots NicAssist Translucent 25mg/16hours patches,14984411000001104,Transdermal patch,Discrete,1,patch,patch,25,mg,16,hour,1
0410020B0BHAXAQ,Boots NicAssist 14mg/24hours transdermal patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BHAYAR,Boots NicAssist 21mg/24hours transdermal patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BHAZAP,Boots NicAssist 7mg/24hours transdermal patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BHBAAW,Boots NicAssist Microtab 2mg sublingual tablets,323332004,Sublingual tablet,Discrete,1,tablet,tablet,2,mg,,,1
0410020B0BHBCBD,Boots NicAssist Ice Mint 2mg medicated chewing gum,3559511000001102,Medicated chewing-gum,Discrete,1,piece,piece,2,mg,,,1
0410020B0BHBCBD,Boots NicAssist Ice Mint 4mg medicated chewing gum,3559611000001103,Medicated chewing-gum,Discrete,1,piece,piece,4,mg,,,1
0410020B0BIAAAP,Nicopatch 7mg/24hours transdermal patches,323291005,Transdermal patch,Discrete,1,patch,patch,7,mg,24,hour,1
0410020B0BIABAQ,Nicopatch 14mg/24hours transdermal patches,323292003,Transdermal patch,Discrete,1,patch,patch,14,mg,24,hour,1
0410020B0BIACAR,Nicopatch 21mg/24hours transdermal patches,323293008,Transdermal patch,Discrete,1,patch,patch,21,mg,24,hour,1
0410020B0BJAABP,Nicopass 1.5mg Fresh Mint lozenges,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0BJABBQ,Nicopass 1.5mg Liquorice Mint lozenges,13113011000001109,Lozenge,Discrete,1,lozenge,lozenge,1.5,mg,,,1
0410020B0BKAAA0,Nicobrevin capsules,12563511000001102,Capsule,Discrete,1,capsule,capsule,,,,,
0410020C0AAAAAA,Varenicline 500microgram tablets,420608002,Tablet,Discrete,1,tablet,tablet,500,microgram,,,1
0410020C0AAABAB,Varenicline 1mg tablets,421941008,Tablet,Discrete,1,tablet,tablet,1,mg,,,1
0410020C0AAACAC,Varenicline 1mg tablets and Varenicline 500microgram tablets,10984311000001109,Not applicable,Not applicable,,,,,,,,
0410020C0BBAAAA,Champix 0.5mg tablets,420608002,Tablet,Discrete,1,tablet,tablet,500,microgram,,,1
0410020C0BBABAB,Champix 1mg tablets,421941008,Tablet,Discrete,1,tablet,tablet,1,mg,,,1
0410020C0BBACAC,Champix 0.5mg/1mg 2 week treatment initiation pack,10984311000001109,Not applicable,Not applicable,,,,,,,,
0410020C0BBADAD,Champix 0.5mg/1mg 4 week treatment initiation pack,10984311000001109,Not applicable,Not applicable,,,,,,,,
