pct,month,BNFCode,BNFName,TotalItems,TotalCost
09X,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,2114.66
09C,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,376.3
04G,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,52,1528.71
08D,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,211.94
02W,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,351.77
08T,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,736.5899999999999
01T,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,444.04
00D,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,316.02
04Q,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,355.45
05H,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,704.5600000000001
06F,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,995.87
00Y,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,409.67
04F,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,661.1600000000001
01H,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1142.59
99A,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,103,2921.83
09P,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1648.25
08K,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,91,2024.7199999999998
11X,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1152.91
02G,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,439.35
02M,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1897.5600000000002
03X,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,409.86
09H,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,434.49
01Y,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,48,1336.11
08M,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,500.36
02E,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,940.47
10J,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,1073.6
00T,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,7,328.26
06D,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,421.05
99F,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,442.55
01W,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,265.9
08A,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1004.11
99N,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1677.9399999999998
03Q,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1249.8999999999999
05F,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1286.43
14L,2014-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1655.18
09D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,409.6022
02Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4807.44025
03T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,43,4587.31742
03Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,316.78318
00D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,421.70474
04K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,72.12847
04C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,144.24453
05V,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,140.95811
03N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,5009.29114
05A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,4330.4246299999995
13T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,39,7912.35656
09E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1114.23537
09L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,3102.32492
99P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,64,10849.398350000001
03J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1624.3892500000002
08Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1213.9702100000002
99Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,4743.2848
06K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,40,7109.75736
04F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2265.71324
07R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,950.86778
10V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,2532.47489
07J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1297.29947
05T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,5145.079900000001
09G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,65,11058.71684
05F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,852.11471
08K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4876.578509999999
00Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,503.64005999999995
02M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,437.06925
99J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,60,9802.603219999999
08M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2995.76127
99N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4063.45197
05Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,2466.89797
07N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,32,9841.397649999999
11M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,5387.99769
08T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1359.05656
07K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,428.91321
04N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,3724.84339
06Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,145.72573999999997
10E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1141.0511
03E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1146.0686600000001
07P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1712.3821199999998
00P,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,150.31746
05N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,31,5645.82255
09A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,3153.6761999999994
10Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2313.65811
99H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,25,4231.65286
08X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1152.0092000000002
06T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,4318.589690000001
08Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1282.55854
06F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,137.94942
06D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,416.24658
99A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3444.8964099999994
06M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,271.45226
09F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,25,4937.06664
00M,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,154.50186
09N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,2891.2162900000003
01F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1181.806
06A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4863.94201
01K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4105.21119
02R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,24,4023.7648799999997
08V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,429.45957
05D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,243.95429
02A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,665.88418
03W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,2946.6357299999995
04M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,144.24453
10A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,2339.9284900000002
11J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,3615.9999700000003
99F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1428.38017
09J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,2832.82931
08H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,5770.67453
01V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,551.45218
04Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,948.4575100000001
99K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,3423.66191
00P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,31,4877.1708100000005
01Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,484.02024
08E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,3494.21432
08P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1129.78785
05H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,2527.27252
03D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,490.41404
03W,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,281.90382
07Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1736.1771000000003
05J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,746.71175
10R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,164.87028
15C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,70,13268.65008
00T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,525.63592
00X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,415.88509000000005
06V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1554.6666100000002
07V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1760.3516199999997
01A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,25,2985.64646
15A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,78,17582.96874
08J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,2279.36791
99C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,539.13338
00M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,1620.96168
05W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,35,5056.41819
09Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,4414.28133
09X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,2701.6443200000003
07T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1328.78744
11A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,28,5557.894480000001
15F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,37,5889.14749
01G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1427.48829
01T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,510.93499
08W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,2339.67801
00R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,2.28975
05C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,586.62463
08R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1990.8851399999999
09W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,1255.57447
01C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,209.93902
10D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,562.99298
99M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,2604.70537
03X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,716.45504
06Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,41,4185.17798
04G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,27,3366.6860799999995
02P,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,103.6966
02T,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,2703.25514
02H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3242.5362999999998
03H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,2338.37237
02X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,2298.98476
01E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,5012.5150300000005
08L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,5113.860589999999
04V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,908.5085300000001
03K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1260.57805
08N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,1644.37989
10X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1467.41894
01H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,2875.6792100000002
08D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,508.14534000000003
99D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1785.1771399999998
01W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,853.42927
00N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1344.58723
03F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,447.16308000000004
08A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,1694.78077
05X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,663.1780100000001
02E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,748.29164
05Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,29,3625.1963
12F,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,55.55751
02F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,740.95357
99G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,72.12847
09H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1601.9399400000002
03A,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,3401.34606
06P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,1701.96461
04L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2400.20978
00L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,837.37062
12D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,5535.4997
02P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,35,6789.6199799999995
04R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1236.17524
07X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1546.3946700000001
15E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,60,8017.82865
07Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1944.64714
09C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,586.2850599999999
04J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,2356.44022
08C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1131.46345
12F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,8100.252599999999
99E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,33,4888.24909
08A,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,460.37026
01D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,2658.4145200000003
09X,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,89.71775
04D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,3288.6017300000003
02Q,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,365.04873
10C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1963.2329300000001
08G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,212.58981
01X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,868.0220899999999
06H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,1629.8020900000001
00J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,3107.48763
09P,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,31,4455.93192
14L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,6453.04372
05R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1620.1154199999999
05L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,29,4685.27471
15D,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,2043.41941
07G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,2335.65414
02F,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,111.10262
07H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1054.26186
11E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1731.1037999999999
07W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,246.63268
10L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1029.66482
11N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4735.85905
01R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,354.06635
00Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,694.72152
08F,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,29,5840.9554800000005
00V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,705.2350799999999
04E,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,4142.99971
07M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1073.7246499999999
03M,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,44.72621
01J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1395.48472
10J,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,2437.06082
07L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1539.10585
14Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1280.5652
05V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,31,3565.0996400000004
04H,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1735.89307
06W,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,24,2892.81287
04Y,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,587.8310799999999
06N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,26,3721.8353999999995
06L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,2437.65942
03V,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,1437.27928
10K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1465.24028
11X,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2071.61419
02N,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,384.44655
00K,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,2888.0991400000003
03R,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,967.9079100000001
00C,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,366.47457
03L,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,578.10439
05F,2017-04-01,0407010Q0AAADAD,Co-Proxamol_Liq Spec 32.5mg/325mg/5ml,1,140.95811
05G,2017-04-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,4765.66102
04Q,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,335.28
04K,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1522.68
07N,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,2236.09
99D,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,973.26
01D,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,1007.3100000000001
11J,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,84,2427.160000000001
08R,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,597.3900000000001
02W,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,10,303.87
06K,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,134,3796.390000000001
08T,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,607.8300000000002
00C,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,6,228.93
07H,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,515.34
06F,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1174.4200000000003
03K,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,517.5699999999999
03L,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,10,335.16
04R,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,81,2518.2500000000005
03Y,2013-06-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,44.27
